#S data
#N 4
#L f1  f2  size_at_f2  size_at_sample
73.442  28.6373  346.185  9.35434 
73.54  28.6204  346.754  9.34244 
73.638  28.6049  347.322  9.33095 
73.736  28.6041  347.888  9.31767 
73.834  28.5914  348.453  9.30576 
73.932  28.5802  349.016  9.29386 
74.03  28.5623  349.578  9.28323 
74.128  28.5538  350.138  9.27109 
74.226  28.5465  350.697  9.25881 
74.324  28.5404  351.255  9.24653 
74.422  28.5278  351.811  9.23529 
74.52  28.5241  352.366  9.22293 
74.618  28.5093  352.919  9.21206 
74.716  28.5003  353.472  9.20051 
74.814  28.4879  354.022  9.18966 
74.912  28.4813  354.572  9.17784 
75.01  28.4712  355.12  9.16672 
75.108  28.4667  355.666  9.15484 
75.206  28.4515  356.212  9.14464 
75.304  28.4446  356.755  9.13316 
75.402  28.4316  357.298  9.12293 
75.5  28.4313  357.839  9.11058 
75.598  28.4275  358.379  9.09938 
75.696  28.4176  358.918  9.08859 
75.794  28.3973  359.455  9.07929 
75.892  28.3894  359.991  9.06841 
75.99  28.3825  360.526  9.05745 
76.088  28.3766  361.059  9.04647 
76.186  28.3715  361.591  9.03558 
76.284  28.3563  362.122  9.026 
76.382  28.3531  362.651  9.01487 
76.48  28.3397  363.179  9.00522 
76.578  28.3382  363.706  8.99408 
76.676  28.32  364.232  8.98533 
76.774  28.3202  364.756  8.97382 
76.872  28.3104  365.279  8.96388 
76.97  28.3015  365.801  8.95392 
77.068  28.2869  366.321  8.9451 
77.166  28.2797  366.84  8.93497 
77.264  28.2667  367.358  8.92634 
77.362  28.2716  367.875  8.91402 
77.46  28.2563  368.39  8.90536 
77.558  28.2562  368.905  8.89449 
77.656  28.2425  369.418  8.8856 
77.754  28.2336  369.929  8.8762 
77.852  28.2317  370.44  8.86575 
77.95  28.2242  370.949  8.85621 
78.048  28.2074  371.457  8.84835 
78.146  28.2076  371.964  8.8375 
78.244  28.1923  372.47  8.82957 
78.342  28.1877  372.974  8.8196 
78.44  28.1738  373.478  8.81195 
78.538  28.1767  373.98  8.80048 
78.636  28.1643  374.481  8.79221 
78.734  28.1623  374.98  8.78216 
78.832  28.1512  375.479  8.7737 
78.93  28.1408  375.976  8.76536 
79.028  28.1311  376.472  8.75705 
79.126  28.1376  376.967  8.74582 
79.224  28.1232  377.461  8.73778 
79.322  28.1154  377.954  8.72909 
79.42  28.1081  378.445  8.72033 
79.518  28.1015  378.935  8.71152 
79.616  28.0955  379.425  8.70266 
79.714  28.0901  379.913  8.69379 
79.812  28.0852  380.4  8.68494 
79.91  28.0716  380.885  8.67747 
80.008  28.0679  381.37  8.66836 
80.106  28.059  381.853  8.66027 
80.204  28.0564  382.336  8.65117 
80.302  28.0451  382.817  8.64355 
80.4  28.0436  383.297  8.63439 
80.498  28.0369  383.776  8.6261 
80.596  28.0273  384.254  8.61827 
80.694  28.0126  384.731  8.61199 
80.792  28.0131  385.206  8.60207 
80.89  28.0051  385.681  8.59423 
80.988  28.0011  386.154  8.58569 
81.086  27.9941  386.627  8.57774 
81.184  27.9821  387.098  8.57099 
81.282  27.9761  387.568  8.56291 
81.38  27.974  388.037  8.55401 
81.478  27.969  388.506  8.5459 
81.576  27.959  388.973  8.53879 
81.674  27.9495  389.438  8.53182 
81.772  27.946  389.903  8.52335 
81.87  27.9374  390.367  8.51624 
81.968  27.9294  390.83  8.50912 
82.066  27.9271  391.291  8.50036 
82.164  27.92  391.752  8.49301 
82.262  27.9133  392.212  8.4856 
82.36  27.9123  392.67  8.47689 
82.458  27.9065  393.128  8.46935 
82.556  27.9011  393.584  8.46178 
82.654  27.8876  394.039  8.45615 
82.752  27.8831  394.494  8.44834 
82.85  27.8842  394.947  8.43947 
82.948  27.8721  395.399  8.43346 
83.046  27.8687  395.851  8.42555 
83.144  27.8658  396.301  8.41774 
83.242  27.8549  396.75  8.41162 
83.34  27.8528  397.199  8.40361 
83.438  27.8427  397.646  8.39748 
83.536  27.8414  398.092  8.38935 
83.634  27.8321  398.537  8.38309 
83.732  27.8315  398.982  8.37497 
83.83  27.823  399.425  8.36851 
83.928  27.8149  399.867  8.36214 
84.026  27.8154  400.308  8.35393 
84.124  27.808  400.749  8.34732 
84.222  27.796  401.188  8.34206 
84.32  27.7894  401.626  8.33558 
84.418  27.7913  402.064  8.32683 
84.516  27.7854  402.5  8.32014 
84.614  27.7798  402.936  8.31341 
84.712  27.7826  403.37  8.30572 
84.81  27.7648  403.804  8.30104 
84.908  27.7603  404.236  8.29415 
85.006  27.7641  404.668  8.2859 
85.104  27.7474  405.098  8.2816 
85.202  27.7439  405.528  8.27451 
85.3  27.7407  405.957  8.26743 
85.398  27.7457  406.385  8.25955 
85.496  27.7304  406.811  8.25442 
85.594  27.7282  407.237  8.24736 
85.692  27.7136  407.662  8.24355 
85.79  27.7198  408.086  8.23426 
85.888  27.7059  408.51  8.22993 
85.986  27.7049  408.932  8.22247 
86.084  27.7041  409.353  8.21533 
86.182  27.6912  409.773  8.21088 
86.28  27.6987  410.193  8.20237 
86.378  27.6864  410.611  8.19706 
86.476  27.6868  411.029  8.1901 
86.574  27.6751  411.446  8.18501 
86.672  27.6761  411.862  8.17788 
86.77  27.665  412.277  8.17284 
86.868  27.6542  412.691  8.16856 
86.966  27.656  413.104  8.16054 
87.064  27.6534  413.516  8.15407 
87.162  27.6557  413.927  8.14738 
87.26  27.6461  414.338  8.14176 
87.358  27.6367  414.748  8.13662 
87.456  27.6277  415.156  8.13188 
87.554  27.631  415.564  8.12411 
87.652  27.6225  415.971  8.11895 
87.75  27.6142  416.377  8.11406 
87.848  27.6183  416.782  8.10641 
87.946  27.6106  417.187  8.10107 
88.044  27.6031  417.59  8.0959 
88.142  27.596  417.993  8.09086 
88.24  27.589  418.395  8.08592 
88.338  27.5943  418.796  8.07782 
88.436  27.5878  419.196  8.07244 
88.534  27.5817  419.595  8.06712 
88.632  27.5757  419.993  8.06183 
88.73  27.5701  420.391  8.05654 
88.828  27.5764  420.787  8.04934 
88.926  27.5712  421.183  8.04382 
89.024  27.559  421.578  8.03934 
89.122  27.5542  421.972  8.03391 
89.22  27.5497  422.366  8.02846 
89.318  27.5455  422.758  8.02298 
89.416  27.5414  423.15  8.01747 
89.514  27.5376  423.541  8.01195 
89.612  27.534  423.931  8.00642 
89.71  27.5306  424.32  8.00088 
89.808  27.5203  424.709  7.99701 
89.906  27.5174  425.096  7.99129 
90.004  27.5147  425.483  7.98559 
90.102  27.5122  425.869  7.97992 
90.2  27.5099  426.254  7.97431 
90.298  27.5078  426.639  7.96879 
90.396  27.4988  427.022  7.96439 
90.494  27.4972  427.405  7.95872 
90.592  27.4957  427.787  7.95319 
90.69  27.483  428.168  7.9498 
90.788  27.4749  428.549  7.94609 
90.886  27.4741  428.928  7.93981 
90.984  27.4734  429.307  7.93376 
91.082  27.4729  429.685  7.92797 
91.18  27.4726  430.062  7.92251 
91.278  27.4655  430.439  7.91781 
91.376  27.4544  430.815  7.91445 
91.474  27.4546  431.189  7.90834 
91.572  27.4482  431.564  7.90399 
91.67  27.4488  431.937  7.89805 
91.768  27.4384  432.31  7.89467 
91.866  27.4394  432.682  7.8885 
91.964  27.4337  433.053  7.88401 
92.062  27.4351  433.423  7.87822 
92.16  27.4255  433.793  7.87442 
92.258  27.4203  434.161  7.86995 
92.356  27.4222  434.53  7.86391 
92.454  27.4132  434.897  7.86021 
92.552  27.4086  435.264  7.85566 
92.65  27.411  435.629  7.84958 
92.748  27.3957  435.994  7.84809 
92.846  27.3984  436.359  7.84115 
92.944  27.3904  436.722  7.83783 
93.042  27.3866  437.085  7.83316 
93.14  27.3898  437.448  7.82652 
93.238  27.3755  437.809  7.82541 
93.336  27.379  438.17  7.81809 
93.434  27.3718  438.53  7.81465 
93.532  27.3689  438.889  7.80978 
93.63  27.3729  439.247  7.80325 
93.728  27.3662  439.605  7.79932 
93.826  27.3638  439.962  7.79452 
93.924  27.3574  440.319  7.79068 
94.022  27.3553  440.674  7.7858 
94.12  27.3493  441.029  7.78199 
94.218  27.3475  441.383  7.77703 
94.316  27.3417  441.737  7.77321 
94.414  27.3403  442.09  7.76819 
94.512  27.3348  442.442  7.76432 
94.61  27.3337  442.793  7.75927 
94.708  27.3286  443.144  7.75533 
94.806  27.3342  443.494  7.7494 
94.904  27.3229  443.843  7.74628 
95.002  27.3117  444.192  7.74475 
95.1  27.3178  444.54  7.73722 
95.198  27.3069  444.887  7.73524 
95.296  27.3132  445.234  7.72823 
95.394  27.3027  445.579  7.72573 
95.492  27.2987  445.925  7.72166 
95.59  27.299  446.269  7.71632 
95.688  27.2954  446.613  7.71218 
95.786  27.2959  446.956  7.70715 
95.884  27.2925  447.299  7.70297 
95.982  27.2828  447.64  7.70037 
96.08  27.2902  447.982  7.69421 
96.178  27.2808  448.322  7.69084 
96.276  27.2716  448.662  7.68844 
96.374  27.2689  449.001  7.68411 
96.472  27.2703  449.339  7.67866 
96.57  27.2679  449.677  7.67441 
96.668  27.2593  450.014  7.67184 
96.766  27.2507  450.351  7.67004 
96.864  27.259  450.687  7.66212 
96.962  27.2508  451.022  7.65936 
97.06  27.249  451.356  7.65493 
97.158  27.241  451.69  7.6526 
97.256  27.2434  452.023  7.64676 
97.354  27.242  452.356  7.64239 
97.452  27.2344  452.688  7.63964 
97.55  27.227  453.019  7.6374 
97.648  27.226  453.35  7.6326 
97.746  27.229  453.68  7.62681 
97.844  27.2219  454.009  7.62403 
97.942  27.2212  454.338  7.61943 
98.04  27.2144  454.666  7.61676 
98.138  27.2077  454.994  7.61445 
98.236  27.2074  455.32  7.60942 
98.334  27.211  455.647  7.60359 
98.432  27.211  455.972  7.5993 
98.53  27.2047  456.297  7.59604 
98.628  27.1986  456.622  7.59306 
98.726  27.1926  456.945  7.59031 
98.824  27.193  457.268  7.58543 
98.922  27.1873  457.591  7.5826 
99.02  27.1816  457.913  7.57995 
99.118  27.1923  458.234  7.57285 
99.216  27.1769  458.555  7.57203 
99.314  27.1816  458.875  7.56605 
99.412  27.1765  459.194  7.56287 
99.51  27.1776  459.513  7.55842 
99.608  27.1726  459.831  7.55512 
99.706  27.1678  460.149  7.55192 
99.804  27.163  460.466  7.54882 
99.902  27.1645  460.782  7.54414 
100  27.16  461.098  7.54088 
